Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Mum,2020-07-28 12:18:14,00:00:01,,The Crown: Season 2: Paterfamilias (Episode 9),,Apple iPhone 8 (CDMA),00:00:35,Not latest view,AU (Australia)
Mum,2020-07-27 12:28:11,00:00:23,,The Crown: Season 2: Paterfamilias (Episode 9),,Google Chromecast V5 Streaming Stick,00:00:33,Not latest view,AU (Australia)
Mum,2020-07-27 11:33:01,00:54:48,,The Crown: Season 2: Dear Mrs. Kennedy (Episode 8),,Google Chromecast V5 Streaming Stick,00:55:42,00:55:42,AU (Australia)
Mum,2020-07-27 11:32:40,00:00:01,,The Crown: Season 2: Dear Mrs. Kennedy (Episode 8),,Apple iPhone 8 (CDMA),00:01:25,Not latest view,AU (Australia)
Mum,2020-07-27 11:30:58,00:01:23,,The Crown: Season 2: Dear Mrs. Kennedy (Episode 8),,Google Chromecast V5 Streaming Stick,00:01:23,Not latest view,AU (Australia)
Mum,2020-07-27 11:30:36,00:00:03,,The Crown: Season 2: Dear Mrs. Kennedy (Episode 8),,Apple iPhone 8 (CDMA),00:00:19,Not latest view,AU (Australia)
Mum,2020-07-26 11:18:04,01:13:31,,Jack Irish: Black Tide,,Apple TV 3 (revised),01:13:31,Not latest view,AU (Australia)
Mum,2020-07-25 12:55:07,00:00:09,Autoplayed: user action: None; ,The Crown: Season 2: Dear Mrs. Kennedy (Episode 8),,Apple iPhone 8 (CDMA),00:00:15,Not latest view,AU (Australia)
Mum,2020-07-25 11:38:27,01:00:27,,The Crown: Season 2: Matrimonium (Episode 7),,Apple iPhone 8 (CDMA),00:58:32,00:58:32,AU (Australia)
Mum,2020-07-24 11:00:25,00:31:40,,Jack Irish: Bad Debts,,Apple TV 3 (revised),01:39:40,Not latest view,AU (Australia)
Mum,2020-07-24 09:24:45,01:08:04,,Jack Irish: Bad Debts,,Apple TV 3 (revised),01:08:04,Not latest view,AU (Australia)
Mum,2020-07-23 12:01:13,01:04:28,,Ozark: Season 3: All In (Episode 10),,Apple TV 3 (revised),01:03:33,01:03:33,AU (Australia)
Mum,2020-07-23 11:48:00,00:13:05,,Ozark: Season 3: Fire Pink (Episode 9),,Apple TV 3 (revised),00:59:58,00:59:58,AU (Australia)
Mum,2020-07-22 11:44:56,00:46:55,,Ozark: Season 3: Fire Pink (Episode 9),,Apple TV 3 (revised),00:46:54,Not latest view,AU (Australia)
Mum,2020-07-22 11:27:55,00:13:42,,Ozark: Season 3: BFF (Episode 8),,Apple TV 3 (revised),00:54:35,00:54:35,AU (Australia)
Mum,2020-07-22 11:25:42,00:00:33,,Ozark: Season 3: Su Casa Es Mi Casa (Episode 6),,Apple TV 3 (revised),00:19:09,00:19:09,AU (Australia)
Mum,2020-07-18 12:59:15,00:00:11,,The Crown: Season 2: Matrimonium (Episode 7),,Google Chromecast V5 Streaming Stick,00:05:18,Not latest view,AU (Australia)
Mum,2020-07-18 12:26:47,00:31:38,,The Crown: Season 2: Vergangenheit (Episode 6),,Google Chromecast V5 Streaming Stick,01:00:01,01:00:01,AU (Australia)
Mum,2020-07-18 12:26:21,00:00:18,,The Crown: Season 2: Matrimonium (Episode 7),,Google Chromecast V5 Streaming Stick,00:04:50,Not latest view,AU (Australia)
Mum,2020-07-18 12:26:06,00:00:02,,The Crown: Season 2: Matrimonium (Episode 7),,Apple iPhone 8 (CDMA),00:04:34,Not latest view,AU (Australia)
Mum,2020-07-18 11:54:46,00:00:21,,Anne with an E: Season 1: But What Is So Headstrong as Youth? (Episode 3),,Google Chromecast V5 Streaming Stick,00:00:25,Not latest view,AU (Australia)
Mum,2020-07-18 11:10:52,00:43:43,,"Anne with an E: Season 1: I Am No Bird, and No Net Ensnares Me (Episode 2)",,Google Chromecast V5 Streaming Stick,00:44:10,00:44:10,AU (Australia)
Mum,2020-07-18 11:10:31,00:00:01,,"Anne with an E: Season 1: I Am No Bird, and No Net Ensnares Me (Episode 2)",,Apple iPad 10.2 inch 7th Gen Wi-Fi iPad,00:00:01,Not latest view,AU (Australia)
Mum,2020-07-17 12:42:08,00:04:22,,The Crown: Season 2: Matrimonium (Episode 7),,Google Chromecast V5 Streaming Stick,00:04:32,Not latest view,AU (Australia)
Mum,2020-07-17 11:42:27,00:59:25,,The Crown: Season 2: Vergangenheit (Episode 6),,Google Chromecast V5 Streaming Stick,01:00:10,Not latest view,AU (Australia)
Mum,2020-07-17 11:22:45,00:00:03,,"Anne with an E: Season 1: I Am No Bird, and No Net Ensnares Me (Episode 2)",,Google Chromecast V5 Streaming Stick,00:00:03,Not latest view,AU (Australia)
Mum,2020-07-17 09:52:22,01:28:20,,Anne with an E: Season 1: Your Will Shall Decide Your Destiny (Episode 1),,Google Chromecast V5 Streaming Stick,01:28:20,01:28:20,AU (Australia)
Mum,2020-07-16 11:58:36,00:00:03,,The Crown: Season 2: Vergangenheit (Episode 6),,Google Chromecast V5 Streaming Stick,00:00:13,Not latest view,AU (Australia)
Mum,2020-07-16 11:21:02,00:37:23,,The Crown: Season 2: Marionettes (Episode 5),,Google Chromecast V5 Streaming Stick,00:59:36,00:59:36,AU (Australia)
Mum,2020-07-15 12:19:05,00:21:13,,The Crown: Season 2: Marionettes (Episode 5),,Google Chromecast V5 Streaming Stick,00:22:13,Not latest view,AU (Australia)
Mum,2020-07-15 11:17:07,01:01:28,,The Crown: Season 2: Beryl (Episode 4),,Google Chromecast V5 Streaming Stick,00:59:19,00:59:19,AU (Australia)
Mum,2020-07-15 11:16:43,00:00:01,,The Crown: Season 2: Beryl (Episode 4),,Apple iPhone 8 (CDMA),00:00:09,Not latest view,AU (Australia)
Mum,2020-07-14 12:34:03,00:00:03,,The Crown: Season 2: Beryl (Episode 4),,Google Chromecast V5 Streaming Stick,00:00:07,Not latest view,AU (Australia)
Mum,2020-07-14 11:39:03,00:54:12,,The Crown: Season 2: Lisbon (Episode 3),,Google Chromecast V5 Streaming Stick,00:54:43,00:54:43,AU (Australia)
Mum,2020-07-14 11:38:42,00:00:01,,The Crown: Season 2: Lisbon (Episode 3),,Apple iPhone 8 (CDMA),00:00:05,Not latest view,AU (Australia)
Mum,2020-07-14 05:44:03,00:00:31,,Octonauts: Season 2: Great White Shark / Sea Snakes (Episode 1),,Google Chromecast V5 Streaming Stick,00:14:31,00:14:31,AU (Australia)
Mum,2020-07-14 05:43:30,00:00:10,,Octonauts: Season 2: Great White Shark / Sea Snakes (Episode 1),,Apple iPhone 8 (CDMA),00:14:11,Not latest view,AU (Australia)
Mum,2020-07-13 12:50:12,00:00:03,,The Crown: Season 2: Lisbon (Episode 3),,Google Chromecast V5 Streaming Stick,00:00:03,Not latest view,AU (Australia)
Mum,2020-07-13 11:46:46,01:02:08,,The Crown: Season 2: A Company of Men (Episode 2),,Google Chromecast V5 Streaming Stick,00:53:02,00:53:02,AU (Australia)
Mum,2020-07-13 11:46:23,00:00:08,,The Crown: Season 2: A Company of Men (Episode 2),,Apple iPhone 8 (CDMA),00:00:08,Not latest view,AU (Australia)
Mum,2020-07-12 12:55:47,00:00:03,,The Crown: Season 2: A Company of Men (Episode 2),,Google Chromecast V5 Streaming Stick,00:00:11,Not latest view,AU (Australia)
Mum,2020-07-12 12:00:49,00:54:39,,The Crown: Season 2: Misadventure (Episode 1),,Google Chromecast V5 Streaming Stick,00:55:10,00:55:10,AU (Australia)
Mum,2020-07-12 12:00:31,00:00:02,,The Crown: Season 2: Misadventure (Episode 1),,Apple iPhone 8 (CDMA),00:00:13,Not latest view,AU (Australia)
Mum,2020-07-11 12:02:24,00:00:03,,The Crown: Season 2: Misadventure (Episode 1),,Google Chromecast V5 Streaming Stick,00:00:11,Not latest view,AU (Australia)
Mum,2020-07-11 11:08:04,00:53:58,,The Crown: Season 1: Gloriana (Episode 10),,Google Chromecast V5 Streaming Stick,00:53:58,00:53:58,AU (Australia)
Mum,2020-07-11 11:07:39,00:00:02,,The Crown: Season 1: Gloriana (Episode 10),,Apple iPhone 8 (CDMA),00:00:16,Not latest view,AU (Australia)
Mum,2020-07-08 12:43:06,00:00:03,,The Crown: Season 1: Gloriana (Episode 10),,Google Chromecast V5 Streaming Stick,00:00:14,Not latest view,AU (Australia)
Mum,2020-07-08 11:34:54,00:58:32,,The Crown: Season 1: Assassins (Episode 9),,Google Chromecast V5 Streaming Stick,00:59:34,00:59:34,AU (Australia)
Mum,2020-07-06 12:30:50,00:00:04,,The Crown: Season 1: Assassins (Episode 9),,Google Chromecast V5 Streaming Stick,00:00:11,Not latest view,AU (Australia)
Mum,2020-07-06 11:11:05,00:57:15,,The Crown: Season 1: Pride & Joy (Episode 8),,Google Chromecast V5 Streaming Stick,00:57:38,00:57:38,AU (Australia)
Mum,2020-07-06 11:10:38,00:00:10,,The Crown: Season 1: Pride & Joy (Episode 8),,Apple iPhone 8 (CDMA),00:00:11,Not latest view,AU (Australia)
Mum,2020-07-03 08:07:42,00:14:01,,Octonauts: Season 2: Great White Shark / Sea Snakes (Episode 1),,Apple iPad 10.2 inch 7th Gen Wi-Fi iPad,00:14:01,Not latest view,AU (Australia)
Mum,2020-07-02 12:11:56,00:00:16,,The Crown: Season 1: Pride & Joy (Episode 8),,Google Chromecast V5 Streaming Stick,00:00:26,Not latest view,AU (Australia)
Mum,2020-07-02 11:13:51,00:57:46,,The Crown: Season 1: Scientia Potentia Est (Episode 7),,Google Chromecast V5 Streaming Stick,00:57:46,00:57:46,AU (Australia)
Mum,2020-07-02 11:12:38,00:00:26,,The Crown: Season 1: Scientia Potentia Est (Episode 7),,Apple iPhone 8 (CDMA),00:00:26,Not latest view,AU (Australia)
Mum,2020-07-01 12:16:25,00:24:26,,Grace and Frankie: Season 1: The Dinner (Episode 3),,Google Chromecast V5 Streaming Stick,00:29:34,00:29:34,AU (Australia)
Mum,2020-07-01 11:49:25,00:26:47,,Grace and Frankie: Season 1: The Credit Cards (Episode 2),,Google Chromecast V5 Streaming Stick,00:27:16,00:27:16,AU (Australia)
Mum,2020-07-01 11:23:06,00:24:55,,Grace and Frankie: Season 1: The Fall (Episode 5),,Google Chromecast V5 Streaming Stick,00:25:37,00:25:37,AU (Australia)
Mum,2020-07-01 10:54:34,00:03:02,,Jack Irish: Bad Debts,,Google Chromecast V5 Streaming Stick,00:03:02,Not latest view,AU (Australia)
Mum,2020-07-01 10:52:37,00:00:05,,Jack Irish: Black Tide,,Google Chromecast V5 Streaming Stick,00:00:05,Not latest view,AU (Australia)
Mum,2020-07-01 10:43:44,00:00:31,,Grace and Frankie: Season 1: The Fall (Episode 5),,Apple iPhone 8 (CDMA),00:00:43,Not latest view,AU (Australia)
Mum,2020-06-30 12:21:44,00:00:14,,Grace and Frankie: Season 1: The Fall (Episode 5),,Apple iPhone 8 (CDMA),00:00:11,Not latest view,AU (Australia)
Mum,2020-06-30 12:19:15,00:01:36,,Grace and Frankie: Season 1: The Fall (Episode 5),,Google Chromecast V5 Streaming Stick,00:02:18,Not latest view,AU (Australia)
Mum,2020-06-30 12:19:12,00:00:03,,Grace and Frankie: Season 1: The Fall (Episode 5),,Apple iPhone 8 (CDMA),00:00:04,Not latest view,AU (Australia)
Mum,2020-06-30 11:54:41,00:00:08,,Grace and Frankie: Season 1: The Funeral (Episode 4),,Apple iPhone 8 (CDMA),00:00:09,Not latest view,AU (Australia)
Mum,2020-06-30 11:54:11,00:24:55,,Grace and Frankie: Season 1: The Funeral (Episode 4),,Google Chromecast V5 Streaming Stick,00:25:39,Not latest view,AU (Australia)
Mum,2020-06-30 11:24:37,00:29:27,,Grace and Frankie: Season 1: The Dinner (Episode 3),,Google Chromecast V5 Streaming Stick,00:29:27,Not latest view,AU (Australia)
Mum,2020-06-30 11:24:03,00:00:12,,Grace and Frankie: Season 1: The Dinner (Episode 3),,Apple iPhone 8 (CDMA),00:00:14,Not latest view,AU (Australia)
Mum,2020-06-29 12:03:33,00:00:02,,Grace and Frankie: Season 1: The Dinner (Episode 3),,Google Chromecast V5 Streaming Stick,00:00:02,Not latest view,AU (Australia)
Mum,2020-06-29 11:36:47,00:26:37,,Grace and Frankie: Season 1: The Credit Cards (Episode 2),,Google Chromecast V5 Streaming Stick,00:27:20,Not latest view,AU (Australia)
Mum,2020-06-29 11:01:27,00:34:48,,Grace and Frankie: Season 1: The End (Episode 1),,Google Chromecast V5 Streaming Stick,00:34:48,00:34:48,AU (Australia)
Mum,2020-06-29 10:25:19,00:01:24,,After The Wedding,,Google Chromecast V5 Streaming Stick,00:01:24,Not latest view,AU (Australia)
Mum,2020-06-23 10:49:53,00:57:01,,The Crown: Season 1: Gelignite (Episode 6),,Apple TV 3 (revised),00:57:01,00:57:01,AU (Australia)
Mum,2020-06-22 11:25:58,00:00:02,,The Crown: Season 1: Gelignite (Episode 6),,Apple TV 3 (revised),00:00:02,Not latest view,AU (Australia)
Mum,2020-06-22 10:19:49,00:55:21,,The Crown: Season 1: Smoke and Mirrors (Episode 5),,Apple TV 3 (revised),00:54:15,00:54:15,AU (Australia)
Mum,2020-06-18 11:24:54,01:00:41,,Hinterland: Season 1: Devil's Bridge (Episode 1),,Google Chromecast V5 Streaming Stick,01:01:04,01:01:04,AU (Australia)
Mum,2020-06-18 11:23:56,00:00:03,,Hinterland: Season 1: Devil's Bridge (Episode 1),,Apple iPhone 8 (CDMA),00:00:03,Not latest view,AU (Australia)
Mum,2020-06-18 11:23:49,00:00:01,,Hinterland: Season 1: Devil's Bridge (Episode 1),,Apple iPhone 8 (CDMA),00:00:02,Not latest view,AU (Australia)
Mum,2020-06-18 11:22:25,00:00:08,,Hinterland: Season 1: Devil's Bridge (Episode 1),,Apple iPhone 8 (CDMA),00:00:09,Not latest view,AU (Australia)
Mum,2020-06-18 10:46:54,00:00:11,,Hinterland: Season 1: Devil's Bridge (Episode 1),,Apple iPhone 8 (CDMA),00:00:12,Not latest view,AU (Australia)
Mum,2020-06-16 12:19:32,00:00:02,,The Crown: Season 1: Smoke and Mirrors (Episode 5),,Apple TV 3 (revised),00:00:02,Not latest view,AU (Australia)
Mum,2020-06-16 10:45:07,00:58:20,,The Crown: Season 1: Act of God (Episode 4),,Apple TV 3 (revised),00:56:49,00:56:49,AU (Australia)
Mum,2020-06-16 10:22:32,00:22:30,,The Crown: Season 1: Windsor (Episode 3),,Apple TV 3 (revised),00:58:30,00:58:30,AU (Australia)
Mum,2020-06-11 13:19:36,00:00:07,,Safe: Season 1: Episode 1,,Google Chromecast V5 Streaming Stick,00:00:07,Not latest view,AU (Australia)
Mum,2020-06-11 13:17:36,00:01:18,,When They See Us: Limited Series: Part Two (Episode 2),,Google Chromecast V5 Streaming Stick,00:01:18,00:01:18,AU (Australia)
Mum,2020-06-11 13:17:07,00:00:07,,When They See Us: Limited Series: Part Two (Episode 2),,Apple iPhone 8 (CDMA),00:00:08,Not latest view,AU (Australia)
Mum,2020-06-09 11:14:24,00:46:01,,Self Made: Inspired by the Life of Madam C.J. Walker: Limited Series: A Credit to the Race (Episode 4),,Apple TV 3 (revised),00:45:46,00:45:46,AU (Australia)
Mum,2020-06-09 10:48:24,00:25:23,,Self Made: Inspired by the Life of Madam C.J. Walker: Limited Series: The Walker Girl (Episode 3),,Apple TV 3 (revised),00:47:00,00:47:00,AU (Australia)
Mum,2020-06-02 12:19:26,00:24:06,,Self Made: Inspired by the Life of Madam C.J. Walker: Limited Series: The Walker Girl (Episode 3),,Apple TV 3 (revised),00:24:05,Not latest view,AU (Australia)
Mum,2020-06-02 11:38:04,00:31:16,,Self Made: Inspired by the Life of Madam C.J. Walker: Limited Series: Bootstraps (Episode 2),,Apple TV 3 (revised),00:47:43,00:47:43,AU (Australia)
Mum,2020-05-27 11:48:34,00:00:13,,Money Heist: Part 1: Episode 2,,Apple TV 3 (revised),00:00:13,Not latest view,AU (Australia)
Mum,2020-05-27 11:01:25,00:47:05,,Money Heist: Part 1: Episode 1,,Apple TV 3 (revised),00:47:05,00:47:05,AU (Australia)
Mum,2020-05-26 12:33:13,00:00:21,,Self Made: Inspired by the Life of Madam C.J. Walker: Limited Series: A Credit to the Race (Episode 4),,Apple TV 3 (revised),00:00:20,Not latest view,AU (Australia)
Mum,2020-05-26 12:07:23,00:24:34,,Self Made: Inspired by the Life of Madam C.J. Walker: Limited Series: Bootstraps (Episode 2),,Apple TV 3 (revised),00:24:33,Not latest view,AU (Australia)
Mum,2020-05-26 11:22:48,00:44:30,,Self Made: Inspired by the Life of Madam C.J. Walker: Limited Series: The Fight of the Century (Episode 1),,Apple TV 3 (revised),00:44:30,00:44:30,AU (Australia)
Mum,2020-05-20 11:33:25,01:15:48,,Bodyguard: Season 1: Episode 6,,Apple TV 3 (revised),01:15:48,01:15:48,AU (Australia)
Mum,2020-05-20 10:43:20,00:45:09,,Bodyguard: Season 1: Episode 5,,Apple TV 3 (revised),00:57:17,00:57:17,AU (Australia)
Mum,2020-05-19 12:45:59,00:12:58,,Bodyguard: Season 1: Episode 5,,Apple TV 3 (revised),00:14:38,Not latest view,AU (Australia)
Mum,2020-05-19 12:31:30,00:11:59,,Bodyguard: Season 1: Episode 3,,Apple TV 3 (revised),00:54:12,00:54:12,AU (Australia)
Mum,2020-05-19 11:28:02,00:56:50,,Bodyguard: Season 1: Episode 4,,Apple TV 3 (revised),00:56:50,00:56:50,AU (Australia)
Mum,2020-05-16 12:59:38,00:00:02,,Bodyguard: Season 1: Episode 4,,Apple TV 3 (revised),00:00:02,Not latest view,AU (Australia)
Mum,2020-05-16 12:02:44,00:56:48,,Bodyguard: Season 1: Episode 3,,Apple TV 3 (revised),00:56:48,Not latest view,AU (Australia)
Mum,2020-05-16 11:56:16,00:01:59,,Bodyguard: Season 1: Episode 2,,Apple TV 3 (revised),00:01:59,00:01:59,AU (Australia)
Mum,2020-05-15 12:22:28,00:00:12,,Bodyguard: Season 1: Episode 3,,Apple TV 3 (revised),00:00:11,Not latest view,AU (Australia)
Mum,2020-05-15 11:19:16,00:57:51,,Bodyguard: Season 1: Episode 2,,Apple TV 3 (revised),00:57:51,Not latest view,AU (Australia)
Mum,2020-05-12 12:33:06,00:00:02,,Bodyguard: Season 1: Episode 2,,Apple TV 3 (revised),00:00:01,Not latest view,AU (Australia)
Mum,2020-05-12 11:23:05,00:58:39,,Bodyguard: Season 1: Episode 1,,Apple TV 3 (revised),00:57:20,00:57:20,AU (Australia)
Mum,2020-04-27 11:02:37,00:00:05,,Brooklyn Nine-Nine: Season 1: 48 Hours (Episode 7),,Apple TV 3 (revised),00:00:05,00:00:05,AU (Australia)
Mum,2020-04-27 10:36:26,00:21:45,,Brooklyn Nine-Nine: Season 1: Halloween (Episode 6),,Apple TV 3 (revised),00:21:45,00:21:45,AU (Australia)
Mum,2020-04-27 10:17:39,00:18:31,,Brooklyn Nine-Nine: Season 1: The Vulture (Episode 5),,Apple TV 3 (revised),00:21:41,00:21:41,AU (Australia)
Mum,2020-04-27 10:04:15,00:03:07,,Brooklyn Nine-Nine: Season 1: The Vulture (Episode 5),,Apple iPad 10.2 inch 7th Gen Wi-Fi iPad,00:03:16,Not latest view,AU (Australia)
Mum,2020-04-27 09:42:23,00:21:21,,Brooklyn Nine-Nine: Season 1: M.E. Time (Episode 4),,Apple iPad 10.2 inch 7th Gen Wi-Fi iPad,00:21:37,00:21:37,AU (Australia)
Mum,2020-04-21 11:34:51,00:35:49,,The Crown: Season 1: Windsor (Episode 3),,Apple TV 3 (revised),00:36:09,Not latest view,AU (Australia)
Mum,2020-04-21 11:22:22,00:11:41,,The Crown: Season 1: Hyde Park Corner (Episode 2),,Apple TV 3 (revised),01:01:33,01:01:33,AU (Australia)
Mum,2020-04-17 11:47:06,00:57:43,,Sex Education: Season 2: Episode 8,,Apple TV 3 (revised),00:57:43,00:57:43,AU (Australia)
Mum,2020-04-16 13:14:38,00:00:02,,Sex Education: Season 2: Episode 8,,Apple TV 3 (revised),00:00:02,Not latest view,AU (Australia)
Mum,2020-04-16 12:26:13,00:48:20,,Sex Education: Season 2: Episode 7,,Apple TV 3 (revised),00:48:20,00:48:20,AU (Australia)
Mum,2020-04-16 11:30:16,00:53:05,,Sex Education: Season 2: Episode 6,,Apple TV 3 (revised),00:53:05,00:53:05,AU (Australia)
Mum,2020-04-15 12:57:33,00:00:03,,Sex Education: Season 2: Episode 6,,Apple TV 3 (revised),00:00:02,Not latest view,AU (Australia)
Mum,2020-04-15 12:05:51,00:51:38,,Sex Education: Season 2: Episode 5,,Apple TV 3 (revised),00:51:38,00:51:38,AU (Australia)
Mum,2020-04-15 11:15:34,00:49:39,,Sex Education: Season 2: Episode 4,,Apple TV 3 (revised),00:49:39,00:49:39,AU (Australia)
Mum,2020-04-14 11:20:49,00:55:46,,The Crown: Season 1: Hyde Park Corner (Episode 2),,Apple TV 3 (revised),00:55:46,Not latest view,AU (Australia)
Mum,2020-04-10 13:20:57,00:00:03,,Sex Education: Season 2: Episode 4,,Apple TV 3 (revised),00:00:02,Not latest view,AU (Australia)
Mum,2020-04-10 12:20:30,00:47:12,,Sex Education: Season 2: Episode 3,,Apple TV 3 (revised),00:47:12,00:47:12,AU (Australia)
Mum,2020-04-10 11:31:08,00:49:17,,Sex Education: Season 2: Episode 2,,Apple TV 3 (revised),00:49:17,00:49:17,AU (Australia)
Mum,2020-04-08 11:16:49,00:52:45,,Sex Education: Season 2: Episode 1,,Apple TV 3 (revised),00:50:34,00:50:34,AU (Australia)
Mum,2020-04-08 06:36:49,00:00:37,,Stranger Things: Stranger Things 3: Chapter Eight: The Battle of Starcourt (Episode 8),,Apple TV 3 (revised),00:00:37,00:00:37,AU (Australia)
Mum,2020-04-07 10:49:56,01:17:44,,Stranger Things: Stranger Things 3: Chapter Eight: The Battle of Starcourt (Episode 8),,Apple TV 3 (revised),01:17:44,Not latest view,AU (Australia)
Mum,2020-04-07 10:48:27,00:00:03,,The Crown: Season 1: Hyde Park Corner (Episode 2),,Apple TV 3 (revised),00:00:03,Not latest view,AU (Australia)
Mum,2020-04-07 10:13:44,00:12:37,,The Crown: Season 1: Wolferton Splash (Episode 1),,Apple TV 3 (revised),00:55:21,00:55:21,AU (Australia)
Mum,2020-04-06 11:08:53,00:55:01,,The Crown: Season 1: Wolferton Splash (Episode 1),,Apple TV 3 (revised),00:55:01,Not latest view,AU (Australia)
Mum,2020-01-14 10:44:07,00:51:43,,Stranger Things: Stranger Things 3: Chapter Seven: The Bite (Episode 7),,Apple TV 3 (revised),00:51:42,00:51:42,AU (Australia)
Mum,2020-01-14 10:23:38,00:20:24,,Stranger Things: Stranger Things 3: Chapter Six: E Pluribus Unum (Episode 6),,Apple TV 3 (revised),00:56:36,00:56:36,AU (Australia)
Mum,2019-12-10 11:44:35,00:46:23,,Mad Men: Season 1: Red in the Face (Episode 7),,Apple TV 3 (revised),00:46:23,00:46:23,AU (Australia)
Mum,2019-12-10 10:58:53,00:45:25,,Mad Men: Season 1: Babylon (Episode 6),,Apple TV 3 (revised),00:46:24,00:46:24,AU (Australia)
Mum,2019-12-10 10:51:47,00:05:30,,Mad Men: Season 1: 5G (Episode 5),,Apple TV 3 (revised),00:15:12,00:15:12,AU (Australia)
Mum,2019-12-10 10:51:24,00:00:05,,Mad Men: Season 1: Babylon (Episode 6),,Apple TV 3 (revised),00:00:05,Not latest view,AU (Australia)
Mum,2019-12-10 10:49:01,00:01:49,,Mad Men: Season 1: 5G (Episode 5),,Apple TV 3 (revised),00:02:57,Not latest view,AU (Australia)
Mum,2019-12-10 10:42:54,00:05:45,,Mad Men: Season 1: New Amsterdam (Episode 4),,Apple TV 3 (revised),00:05:45,00:05:45,AU (Australia)
Mum,2019-12-06 11:14:46,00:36:18,,Stranger Things: Stranger Things 3: Chapter Six: E Pluribus Unum (Episode 6),,Apple TV 3 (revised),00:36:18,Not latest view,AU (Australia)
